Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
231;C(231, 1, 6, 44, 60, 80);4;2.817391;215736;1155
231;C(231, 1, 11, 26, 57, 75);4;2.817391;215736;1155
231;C(231, 1, 14, 24, 92, 98);4;2.817391;215736;1155
231;C(231, 1, 14, 35, 60, 113);4;2.817391;215736;1155
231;C(231, 1, 17, 42, 55, 65);4;2.817391;215736;1155
231;C(231, 1, 21, 37, 49, 52);4;2.817391;215736;1155
231;C(231, 1, 22, 38, 42, 51);4;2.817391;215736;1155
231;C(231, 1, 25, 63, 70, 86);4;2.817391;215736;1155
231;C(231, 1, 31, 44, 68, 84);4;2.817391;215736;1155
231;C(231, 1, 32, 42, 82, 88);4;2.817391;215736;1155
231;C(231, 1, 40, 84, 94, 112);4;2.817391;215736;1155
231;C(231, 1, 79, 84, 102, 110);4;2.817391;215736;1155
