Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
15;C(15, 1, 2, 3, 4);2;1.428571;0;60
15;C(15, 1, 2, 3, 5);2;1.428571;0;60
15;C(15, 1, 2, 3, 6);2;1.428571;0;60
15;C(15, 1, 2, 3, 7);2;1.428571;0;60
15;C(15, 1, 2, 4, 5);2;1.428571;0;60
15;C(15, 1, 2, 4, 6);2;1.428571;0;60
15;C(15, 1, 2, 4, 7);2;1.428571;0;60
15;C(15, 1, 2, 5, 6);2;1.428571;0;60
15;C(15, 1, 2, 5, 7);2;1.428571;0;60
15;C(15, 1, 2, 6, 7);2;1.428571;0;60
15;C(15, 1, 3, 4, 5);2;1.428571;0;60
15;C(15, 1, 3, 4, 6);2;1.428571;0;60
15;C(15, 1, 3, 4, 7);2;1.428571;0;60
15;C(15, 1, 3, 5, 7);2;1.428571;0;60
15;C(15, 1, 3, 5, 6);2;1.428571;0;60
15;C(15, 1, 3, 6, 7);2;1.428571;0;60
15;C(15, 1, 4, 5, 7);2;1.428571;0;60
15;C(15, 1, 4, 6, 7);2;1.428571;0;60
15;C(15, 1, 5, 6, 7);2;1.428571;0;60
15;C(15, 1, 4, 5, 6);2;1.428571;0;60
15;C(15, 2, 5, 6, 7);2;1.428571;0;60
15;C(15, 3, 5, 6, 7);2;1.428571;0;60
15;C(15, 4, 5, 6, 7);2;1.428571;0;60
