Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Count K; Signature; Diameter; Average distance; Generation time; Number of connections 
217;C(217, 1, 5, 19, 52, 69);4;2.768518;151476;1085
217;C(217, 1, 11, 58, 67, 97);4;2.768518;151476;1085
217;C(217, 1, 16, 22, 59, 107);4;2.768518;151476;1085
217;C(217, 1, 25, 68, 79, 85);4;2.768518;151476;1085
217;C(217, 1, 26, 32, 40, 101);4;2.768518;151476;1085
217;C(217, 1, 33, 73, 83, 87);4;2.768518;151476;1085
217;C(217, 1, 34, 37, 80, 95);4;2.768518;151476;1085
217;C(217, 1, 38, 68, 86, 97);4;2.768518;151476;1085
217;C(217, 1, 46, 88, 96, 103);4;2.768518;151476;1085
217;C(217, 1, 53, 61, 67, 85);4;2.768518;151476;1085
